block,frequency,n_hadm,icd_code,long_title
Z85,20949,37597,Z8548,Personal history of malignant neoplasm of epididymis
Z85,20949,37597,Z8549,Personal history of malignant neoplasm of other male genital organs
Z85,20949,37597,Z855,Personal history of malignant neoplasm of urinary tract
Z85,20949,37597,Z8550,Personal history of malignant neoplasm of unspecified urinary tract organ
Z85,20949,37597,Z8551,Personal history of malignant neoplasm of bladder
Z85,20949,37597,Z8552,Personal history of malignant neoplasm of kidney
Z85,20949,37597,Z85520,Personal history of malignant carcinoid tumor of kidney
Z85,20949,37597,Z85528,Personal history of other malignant neoplasm of kidney
Z85,20949,37597,Z8553,Personal history of malignant neoplasm of renal pelvis
Z85,20949,37597,Z8554,Personal history of malignant neoplasm of ureter
Z85,20949,37597,Z8559,Personal history of malignant neoplasm of other urinary tract organ
Z85,20949,37597,Z856,Personal history of leukemia
Z85,20949,37597,Z857,"Personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues"
Z85,20949,37597,Z8571,Personal history of Hodgkin lymphoma
Z85,20949,37597,Z8572,Personal history of non-Hodgkin lymphomas
Z85,20949,37597,Z8579,"Personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues"
Z85,20949,37597,Z858,Personal history of malignant neoplasms of other organs and systems
Z85,20949,37597,Z8581,"Personal history of malignant neoplasm of lip, oral cavity, and pharynx"
Z85,20949,37597,Z85810,Personal history of malignant neoplasm of tongue
Z85,20949,37597,Z85818,"Personal history of malignant neoplasm of other sites of lip, oral cavity, and pharynx"
Z85,20949,37597,Z85819,"Personal history of malignant neoplasm of unspecified site of lip, oral cavity, and pharynx"
Z85,20949,37597,Z8582,Personal history of malignant neoplasm of skin
Z85,20949,37597,Z85820,Personal history of malignant melanoma of skin
Z85,20949,37597,Z85821,Personal history of Merkel cell carcinoma
Z85,20949,37597,Z85828,Personal history of other malignant neoplasm of skin
Z85,20949,37597,Z8583,Personal history of malignant neoplasm of bone and soft tissue
Z85,20949,37597,Z85830,Personal history of malignant neoplasm of bone
Z85,20949,37597,Z85831,Personal history of malignant neoplasm of soft tissue
Z85,20949,37597,Z8584,Personal history of malignant neoplasm of eye and nervous tissue
Z85,20949,37597,Z85840,Personal history of malignant neoplasm of eye
Z85,20949,37597,Z85841,Personal history of malignant neoplasm of brain
Z85,20949,37597,Z85848,Personal history of malignant neoplasm of other parts of nervous tissue
Z85,20949,37597,Z8585,Personal history of malignant neoplasm of endocrine glands
Z85,20949,37597,Z85850,Personal history of malignant neoplasm of thyroid
Z85,20949,37597,Z85858,Personal history of malignant neoplasm of other endocrine glands
Z85,20949,37597,Z8589,Personal history of malignant neoplasm of other organs and systems
Z85,20949,37597,Z859,"Personal history of malignant neoplasm, unspecified"
G47,19385,36869,G47,Sleep disorders
G47,19385,36869,G470,Insomnia
G47,19385,36869,G4700,"Insomnia, unspecified"
G47,19385,36869,G4701,Insomnia due to medical condition
G47,19385,36869,G4709,Other insomnia
G47,19385,36869,G471,Hypersomnia
G47,19385,36869,G4710,"Hypersomnia, unspecified"
G47,19385,36869,G4711,Idiopathic hypersomnia with long sleep time
G47,19385,36869,G4712,Idiopathic hypersomnia without long sleep time
G47,19385,36869,G4713,Recurrent hypersomnia
G47,19385,36869,G4714,Hypersomnia due to medical condition
G47,19385,36869,G4719,Other hypersomnia
G47,19385,36869,G472,Circadian rhythm sleep disorders
G47,19385,36869,G4720,"Circadian rhythm sleep disorder, unspecified type"
G47,19385,36869,G4721,"Circadian rhythm sleep disorder, delayed sleep phase type"
G47,19385,36869,G4722,"Circadian rhythm sleep disorder, advanced sleep phase type"
G47,19385,36869,G4723,"Circadian rhythm sleep disorder, irregular sleep wake type"
G47,19385,36869,G4724,"Circadian rhythm sleep disorder, free running type"
G47,19385,36869,G4725,"Circadian rhythm sleep disorder, jet lag type"
G47,19385,36869,G4726,"Circadian rhythm sleep disorder, shift work type"
G47,19385,36869,G4727,Circadian rhythm sleep disorder in conditions classified elsewhere
G47,19385,36869,G4729,Other circadian rhythm sleep disorder
G47,19385,36869,G473,Sleep apnea
G47,19385,36869,G4730,"Sleep apnea, unspecified"
G47,19385,36869,G4731,Primary central sleep apnea
G47,19385,36869,G4732,High altitude periodic breathing
G47,19385,36869,G4733,Obstructive sleep apnea (adult) (pediatric)
G47,19385,36869,G4734,Idiopathic sleep related nonobstructive alveolar hypoventilation
G47,19385,36869,G4735,Congenital central alveolar hypoventilation syndrome
G47,19385,36869,G4736,Sleep related hypoventilation in conditions classified elsewhere
G47,19385,36869,G4737,Central sleep apnea in conditions classified elsewhere
G47,19385,36869,G4739,Other sleep apnea
G47,19385,36869,G474,Narcolepsy and cataplexy
G47,19385,36869,G4741,Narcolepsy
G47,19385,36869,G47411,Narcolepsy with cataplexy
G47,19385,36869,G47419,Narcolepsy without cataplexy
G47,19385,36869,G4742,Narcolepsy in conditions classified elsewhere
G47,19385,36869,G47421,Narcolepsy in conditions classified elsewhere with cataplexy
G47,19385,36869,G47429,Narcolepsy in conditions classified elsewhere without cataplexy
G47,19385,36869,G475,Parasomnia
G47,19385,36869,G4750,"Parasomnia, unspecified"
G47,19385,36869,G4751,Confusional arousals
G47,19385,36869,G4752,REM sleep behavior disorder
G47,19385,36869,G4753,Recurrent isolated sleep paralysis
G47,19385,36869,G4754,Parasomnia in conditions classified elsewhere
G47,19385,36869,G4759,Other parasomnia
G47,19385,36869,G476,Sleep related movement disorders
G47,19385,36869,G4761,Periodic limb movement disorder
G47,19385,36869,G4762,Sleep related leg cramps
G47,19385,36869,G4763,Sleep related bruxism
G47,19385,36869,G4769,Other sleep related movement disorders
G47,19385,36869,G478,Other sleep disorders
G47,19385,36869,G479,"Sleep disorder, unspecified"
787,18870,22549,78701,Nausea with vomiting
787,18870,22549,78702,Nausea alone
787,18870,22549,78703,Vomiting alone
787,18870,22549,78704,Bilious emesis
787,18870,22549,7871,Heartburn
787,18870,22549,78720,"Dysphagia, unspecified"
787,18870,22549,78721,"Dysphagia, oral phase"
787,18870,22549,78722,"Dysphagia, oropharyngeal phase"
787,18870,22549,78723,"Dysphagia, pharyngeal phase"
787,18870,22549,78724,"Dysphagia, pharyngoesophageal phase"
787,18870,22549,78729,Other dysphagia
787,18870,22549,7873,"Flatulence, eructation, and gas pain"
787,18870,22549,7874,Visible peristalsis
787,18870,22549,7875,Abnormal bowel sounds
787,18870,22549,7876,Incontinence of feces
787,18870,22549,78760,Full incontinence of feces
787,18870,22549,78761,Incomplete defecation
787,18870,22549,78762,Fecal smearing
787,18870,22549,78763,Fecal urgency
787,18870,22549,7877,Abnormal feces
787,18870,22549,78791,Diarrhea
787,18870,22549,78799,Other symptoms involving digestive system
278,18270,21410,27800,"Obesity, unspecified"
278,18270,21410,27801,Morbid obesity
278,18270,21410,27802,Overweight
278,18270,21410,27803,Obesity hypoventilation syndrome
278,18270,21410,2781,Localized adiposity
278,18270,21410,2782,Hypervitaminosis A
278,18270,21410,2783,Hypercarotinemia
278,18270,21410,2784,Hypervitaminosis D
278,18270,21410,2788,Other hyperalimentation
Z95,18011,34127,Z95,Presence of cardiac and vascular implants and grafts
Z95,18011,34127,Z950,Presence of cardiac pacemaker
Z95,18011,34127,Z951,Presence of aortocoronary bypass graft
Z95,18011,34127,Z952,Presence of prosthetic heart valve
Z95,18011,34127,Z953,Presence of xenogenic heart valve
Z95,18011,34127,Z954,Presence of other heart-valve replacement
Z95,18011,34127,Z955,Presence of coronary angioplasty implant and graft
Z95,18011,34127,Z958,Presence of other cardiac and vascular implants and grafts
Z95,18011,34127,Z9581,Presence of other cardiac implants and grafts
Z95,18011,34127,Z95810,Presence of automatic (implantable) cardiac defibrillator
Z95,18011,34127,Z95811,Presence of heart assist device
Z95,18011,34127,Z95812,Presence of fully implantable artificial heart
Z95,18011,34127,Z95818,Presence of other cardiac implants and grafts
Z95,18011,34127,Z9582,Presence of other vascular implants and grafts
Z95,18011,34127,Z95820,Peripheral vascular angioplasty status with implants and grafts
Z95,18011,34127,Z95828,Presence of other vascular implants and grafts
Z95,18011,34127,Z959,"Presence of cardiac and vascular implant and graft, unspecified"
041,17771,19061,04100,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, unspecified"
041,17771,19061,04101,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group A"
041,17771,19061,04102,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group B"
041,17771,19061,04103,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group C"
041,17771,19061,04104,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group D [Enterococcus]"
041,17771,19061,04105,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group G"
041,17771,19061,04109,"Streptococcus infection in conditions classified elsewhere and of unspecified site, other streptococcus"
041,17771,19061,04110,"Staphylococcus infection in conditions classified elsewhere and of unspecified site, staphylococcus, unspecified"
041,17771,19061,04111,Methicillin susceptible Staphylococcus aureus in conditions classified elsewhere and of unspecified site
041,17771,19061,04112,Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site
041,17771,19061,04119,"Staphylococcus infection in conditions classified elsewhere and of unspecified site, other staphylococcus"
041,17771,19061,0412,Pneumococcus infection in conditions classified elsewhere and of unspecified site
041,17771,19061,0413,Friedländer's bacillus infection in conditions classified elsewhere and of unspecified site
041,17771,19061,0414,Escherichia coli [E. coli] infection in conditions classified elsewhere and of unspecified site
041,17771,19061,04141,Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157
041,17771,19061,04142,Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC)
041,17771,19061,04143,"Shiga toxin-producing Escherichia coli [E. coli] (STEC), unspecified"
041,17771,19061,04149,Other and unspecified Escherichia coli [E. coli]
041,17771,19061,0415,Hemophilus influenzae [H. influenzae] infection in conditions classified elsewhere and of unspecified site
041,17771,19061,0416,Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site
041,17771,19061,0417,Pseudomonas infection in conditions classified elsewhere and of unspecified site
041,17771,19061,04181,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, mycoplasma"
041,17771,19061,04182,Bacteroides fragilis
041,17771,19061,04183,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, Clostridium perfringens"
041,17771,19061,04184,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes"
041,17771,19061,04185,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other gram-negative organisms"
041,17771,19061,04186,Helicobacter pylori [H. pylori]
041,17771,19061,04189,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other specified bacteria"
041,17771,19061,0419,"Bacterial infection, unspecified, in conditions classified elsewhere and of unspecified site"
733,17324,19201,73300,"Osteoporosis, unspecified"
733,17324,19201,73301,Senile osteoporosis
733,17324,19201,73302,Idiopathic osteoporosis
733,17324,19201,73303,Disuse osteoporosis
733,17324,19201,73309,Other osteoporosis
733,17324,19201,73310,"Pathologic fracture, unspecified site"
733,17324,19201,73311,Pathologic fracture of humerus
733,17324,19201,73312,Pathologic fracture of distal radius and ulna
733,17324,19201,73313,Pathologic fracture of vertebrae
733,17324,19201,73314,Pathologic fracture of neck of femur
733,17324,19201,73315,Pathologic fracture of other specified part of femur
733,17324,19201,73316,Pathologic fracture of tibia or fibula
733,17324,19201,73319,Pathologic fracture of other specified site
733,17324,19201,73320,"Cyst of bone (localized), unspecified"
733,17324,19201,73321,Solitary bone cyst
733,17324,19201,73322,Aneurysmal bone cyst
733,17324,19201,73329,Other bone cyst
733,17324,19201,7333,Hyperostosis of skull
733,17324,19201,73340,"Aseptic necrosis of bone, site unspecified"
733,17324,19201,73341,Aseptic necrosis of head of humerus
733,17324,19201,73342,Aseptic necrosis of head and neck of femur
733,17324,19201,73343,Aseptic necrosis of medial femoral condyle
733,17324,19201,73344,Aseptic necrosis of talus
733,17324,19201,73345,"Aseptic necrosis of bone, jaw"
733,17324,19201,73349,"Aseptic necrosis of bone, other"
733,17324,19201,7335,Osteitis condensans
733,17324,19201,7336,Tietze's disease
733,17324,19201,7337,Algoneurodystrophy
733,17324,19201,73381,Malunion of fracture
733,17324,19201,73382,Nonunion of fracture
733,17324,19201,73390,"Disorder of bone and cartilage, unspecified"
733,17324,19201,73391,Arrest of bone development or growth
733,17324,19201,73392,Chondromalacia
733,17324,19201,73393,Stress fracture of tibia or fibula
733,17324,19201,73394,Stress fracture of the metatarsals
733,17324,19201,73395,Stress fracture of other bone
733,17324,19201,73396,Stress fracture of femoral neck
733,17324,19201,73397,Stress fracture of shaft of femur
733,17324,19201,73398,Stress fracture of pelvis
733,17324,19201,73399,Other disorders of bone and cartilage
E93,16709,18051,E9300,Penicillins causing adverse effects in therapeutic use
E93,16709,18051,E9301,Antifungal antibiotics causing adverse effects in therapeutic use
E93,16709,18051,E9302,Chloramphenicol group causing adverse effects in therapeutic use
E93,16709,18051,E9303,Erythromycin and other macrolides causing adverse effects in therapeutic use
E93,16709,18051,E9304,Tetracycline group causing adverse effects in therapeutic use
E93,16709,18051,E9305,Cephalosporin group causing adverse effects in therapeutic use
E93,16709,18051,E9306,Antimycobacterial antibiotics causing adverse effects in therapeutic use
E93,16709,18051,E9307,Antineoplastic antibiotics causing adverse effects in therapeutic use
E93,16709,18051,E9308,Other specified antibiotics causing adverse effects in therapeutic use
E93,16709,18051,E9309,Unspecified antibiotic causing adverse effects in therapeutic use
E93,16709,18051,E9310,Sulfonamides causing adverse effects in therapeutic use
E93,16709,18051,E9311,Arsenical anti-infectives causing adverse effects in therapeutic use
E93,16709,18051,E9312,Heavy metal anti-infectives causing adverse effects in therapeutic use
E93,16709,18051,E9313,Quinoline and hydroxyquinoline derivatives causing adverse effects in therapeutic use
E93,16709,18051,E9314,Antimalarials and drugs acting on other blood protozoa causing adverse effects in therapeutic use
E93,16709,18051,E9315,Other antiprotozoal drugs causing adverse effects in therapeutic use
E93,16709,18051,E9316,Anthelmintics causing adverse effects in therapeutic use
E93,16709,18051,E9317,Antiviral drugs causing adverse effects in therapeutic use
E93,16709,18051,E9318,Other antimycobacterial drugs causing adverse effects in therapeutic use
E93,16709,18051,E9319,Other and unspecified anti-infectives causing adverse effects in therapeutic use
E93,16709,18051,E9320,Adrenal cortical steroids causing adverse effects in therapeutic use
E93,16709,18051,E9321,Androgens and anabolic congeners causing adverse effects in therapeutic use
E93,16709,18051,E9322,Ovarian hormones and synthetic substitutes causing adverse effects in therapeutic use
E93,16709,18051,E9323,Insulins and antidiabetic agents causing adverse effects in therapeutic use
E93,16709,18051,E9324,Anterior pituitary hormones causing adverse effects in therapeutic use
E93,16709,18051,E9325,Posterior pituitary hormones causing adverse effects in therapeutic use
E93,16709,18051,E9326,Parathyroid and parathyroid derivatives causing adverse effects in therapeutic use
E93,16709,18051,E9327,Thyroid and thyroid derivatives causing adverse effects in therapeutic use
E93,16709,18051,E9328,Antithyroid agents causing adverse effects in therapeutic use
E93,16709,18051,E9329,Other and unspecified hormones and synthetic substitutes causing adverse effects in therapeutic use
E93,16709,18051,E9330,Antiallergic and antiemetic drugs causing adverse effects in therapeutic use
E93,16709,18051,E9331,Antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use
E93,16709,18051,E9332,Acidifying agents causing adverse effects in therapeutic use
E93,16709,18051,E9333,Alkalizing agents causing adverse effects in therapeutic use
E93,16709,18051,E9334,"Enzymes, not elsewhere classified, causing adverse effects in therapeutic use"
E93,16709,18051,E9335,"Vitamins, not elsewhere classified, causing adverse effects in therapeutic use"
E93,16709,18051,E9336,Oral bisphosphonates
E93,16709,18051,E9337,Intravenous bisphosphonates
E93,16709,18051,E9338,"Other systemic agents, not elsewhere classified, causing adverse effects in therapeutic use"
E93,16709,18051,E9339,Unspecified systemic agent causing adverse effects in therapeutic use
E93,16709,18051,E9340,Iron and its compounds causing adverse effects in therapeutic use
E93,16709,18051,E9341,Liver preparations and other antianemic agents causing adverse effects in therapeutic use
E93,16709,18051,E9342,Anticoagulants causing adverse effects in therapeutic use
E93,16709,18051,E9343,Vitamin k [phytonadione] causing adverse effects in therapeutic use
E93,16709,18051,E9344,Fibrinolysis-affecting drugs causing adverse effects in therapeutic use
E93,16709,18051,E9345,Anticoagulant antagonists and other coagulants causing adverse effects in therapeutic use
E93,16709,18051,E9346,Gamma globulin causing adverse effects in therapeutic use
E93,16709,18051,E9347,Natural blood and blood products causing adverse effects in therapeutic use
E93,16709,18051,E9348,Other agents affecting blood constituents causing adverse effects in therapeutic use
E93,16709,18051,E9349,Unspecified agent affecting blood constituents causing adverse effects in therapeutic use
E93,16709,18051,E9350,Heroin causing adverse effects in therapeutic use
E93,16709,18051,E9351,Methadone causing averse effects in therapeutic use
E93,16709,18051,E9352,Other opiates and related narcotics causing adverse effects in therapeutic use
E93,16709,18051,E9353,Salicylates causing adverse effects in therapeutic use
E93,16709,18051,E9354,"Aromatic analgesics, not elsewhere classified, causing adverse effects in therapeutic use"
E93,16709,18051,E9355,Pyrazole derivatives causing adverse effects in therapeutic use
E93,16709,18051,E9356,Antirheumatics [antiphlogistics] causing adverse effects in therapeutic use
E93,16709,18051,E9357,Other non-narcotic analgesics causing adverse effects in therapeutic use
E93,16709,18051,E9358,Other specified analgesics and antipyretics causing adverse effects in therapeutic use
E93,16709,18051,E9359,Unspecified analgesic and antipyretic causing adverse effects in therapeutic use
E93,16709,18051,E9360,Oxazolidine derivatives causing adverse effects in therapeutic use
E93,16709,18051,E9361,Hydantoin derivatives causing adverse effects in therapeutic use
E93,16709,18051,E9362,Succinimides causing adverse effects in therapeutic use
E93,16709,18051,E9363,Other and unspecified anticonvulsants causing adverse effects in therapeutic use
E93,16709,18051,E9364,Anti-parkinsonism drugs causing adverse effects in therapeutic use
E93,16709,18051,E9370,Barbiturates causing adverse effects in therapeutic use
E93,16709,18051,E9371,Chloral hydrate group causing adverse effects in therapeutic use
E93,16709,18051,E9372,Paraldehyde causing adverse effects in therapeutic use
E93,16709,18051,E9373,Bromine compounds causing adverse effects in therapeutic use
E93,16709,18051,E9374,Methaqualone compounds causing adverse effects in therapeutic use
E93,16709,18051,E9375,Glutethimide group causing adverse effects in therapeutic use
E93,16709,18051,E9376,"Mixed sedatives, not elsewhere classified, causing adverse effects in therapeutic use"
E93,16709,18051,E9378,Other sedatives and hypnotics causing adverse effects in therapeutic use
E93,16709,18051,E9379,Unspecified sedatives and hypnotics causing adverse effects in therapeutic use
E93,16709,18051,E9380,Central nervous system muscle-tone depressants causing adverse effects in therapeutic use
E93,16709,18051,E9381,Halothane causing adverse effects in therapeutic use
E93,16709,18051,E9382,Other gaseous anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9383,Intravenous anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9384,Other and unspecified general anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9385,Surface and infiltration anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9386,Peripheral nerve- and plexus-blocking anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9387,Spinal anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9389,Other and unspecified local anesthetics causing adverse effects in therapeutic use
E93,16709,18051,E9390,Antidepressants causing adverse effects in therapeutic use
E93,16709,18051,E9391,Phenothiazine-based tranquilizers causing adverse effects in therapeutic use
E93,16709,18051,E9392,Butyrophenone-based tranquilizers causing adverse effects in therapeutic use
E93,16709,18051,E9393,"Other antipsychotics, neuroleptics, and major tranquilizers causing adverse effects in therapeutic use"
E93,16709,18051,E9394,Benzodiazepine-based tranquilizers causing adverse effects in therapeutic use
E93,16709,18051,E9395,Other tranquilizers causing adverse effects in therapeutic use
E93,16709,18051,E9396,Psychodysleptics [hallucinogens] causing adverse effects in therapeutic use
E93,16709,18051,E9397,Psychostimulants causing adverse effects in therapeutic use
E93,16709,18051,E9398,Other psychotropic agents causing adverse effects in therapeutic use
E93,16709,18051,E9399,Unspecified psychotropic agent causing adverse effects in therapeutic use
E84,16664,21963,E84,Cystic fibrosis
E84,16664,21963,E840,Cystic fibrosis with pulmonary manifestations
E84,16664,21963,E8400,Accident to powered aircraft at takeoff or landing injuring occupant of spacecraft
E84,16664,21963,E8401,"Accident to powered aircraft at takeoff or landing injuring occupant of military aircraft, any"
E84,16664,21963,E8402,Accident to powered aircraft at takeoff or landing injuring crew of commercial aircraft (powered) in surface to surface transport
E84,16664,21963,E8403,Accident to powered aircraft at takeoff or landing injuring other occupant of commercial aircraft (powered) in surface to surface transport
E84,16664,21963,E8404,Accident to powered aircraft at takeoff or landing injuring occupant of commercial aircraft (powered) in surface to air transport
E84,16664,21963,E8405,Accident to powered aircraft at takeoff or landing injuring occupant of other powered aircraft
E84,16664,21963,E8406,"Accident to powered aircraft at takeoff or landing injuring occupant of unpowered aircraft, except parachutist"
E84,16664,21963,E8407,Accident to powered aircraft at takeoff or landing injuring parachutist (military) (other)
E84,16664,21963,E8408,"Accident to powered aircraft at takeoff or landing injuring ground crew, airline employee"
E84,16664,21963,E8409,Accident to powered aircraft at takeoff or landing injuring other person
E84,16664,21963,E841,Cystic fibrosis with intestinal manifestations
E84,16664,21963,E8410,"Accident to powered aircraft, other and unspecified, injuring occupant of spacecraft"
E84,16664,21963,E8411,"Accident to powered aircraft, other and unspecified, injuring occupant of military aircraft, any"
E84,16664,21963,E8411,Meconium ileus in cystic fibrosis
E84,16664,21963,E8412,"Accident to powered aircraft, other and unspecified, injuring crew of commercial aircraft (powered) in surface to surface transport"
E84,16664,21963,E8413,"Accident to powered aircraft, other and unspecified, injuring other occupant of commercial aircraft (powered) in surface to surface transport"
E84,16664,21963,E8414,"Accident to powered aircraft, other and unspecified, injuring occupant of commercial aircraft (powered) in surface to air transport"
E84,16664,21963,E8415,"Accident to powered aircraft, other and unspecified, injuring occupant of other powered aircraft"
E84,16664,21963,E8416,"Accident to powered aircraft, other and unspecified, injuring occupant of unpowered aircraft, except parachutist"
E84,16664,21963,E8417,"Accident to powered aircraft, other and unspecified, injuring parachutist (military) (other)"
E84,16664,21963,E8418,"Accident to powered aircraft, other and unspecified, injuring ground crew, airline employee"
E84,16664,21963,E8419,"Accident to powered aircraft, other and unspecified, injuring other person"
E84,16664,21963,E8419,Cystic fibrosis with other intestinal manifestations
E84,16664,21963,E8426,"Accident to unpowered aircraft injuring occupant of unpowered aircraft, except parachutist"
E84,16664,21963,E8427,Accident to unpowered aircraft injuring parachutist (military) (other)
E84,16664,21963,E8428,"Accident to unpowered aircraft injuring ground crew, airline employee"
E84,16664,21963,E8429,Accident to unpowered aircraft injuring other person
E84,16664,21963,E8430,"Fall in, on, or from aircraft injuring occupant of spacecraft"
E84,16664,21963,E8431,"Fall in, on, or from aircraft injuring occupant of military aircraft, any"
E84,16664,21963,E8432,"Fall in, on, or from aircraft injuring crew of commercial aircraft (powered) in surface to surface transport"
E84,16664,21963,E8433,"Fall in, on, or from aircraft injuring other occupant of commercial aircraft (powered) in surface to surface transport"
E84,16664,21963,E8434,"Fall in, on, or from aircraft injuring occupant of commercial aircraft (powered) in surface to air transport"
E84,16664,21963,E8435,"Fall in, on, or from aircraft injuring occupant of other powered aircraft"
E84,16664,21963,E8436,"Fall in, on, or from aircraft injuring occupant of unpowered aircraft, except parachutist"
E84,16664,21963,E8437,"Fall in, on, or from aircraft injuring parachutist (military) (other)"
E84,16664,21963,E8438,"Fall in, on, or from aircraft injuring ground crew, airline employee"
E84,16664,21963,E8439,"Fall in, on, or from aircraft injuring other person"
E84,16664,21963,E8440,Other specified air transport accidents injuring occupant of spacecraft
E84,16664,21963,E8441,"Other specified air transport accidents injuring occupant of military aircraft, any"
E84,16664,21963,E8442,Other specified air transport accidents injuring crew of commercial aircraft (powered) in surface to surface transport
E84,16664,21963,E8443,Other specified air transport accidents injuring other occupant of commercial aircraft (powered) in surface to surface transport
E84,16664,21963,E8444,Other specified air transport accidents injuring occupant of commercial aircraft (powered) in surface to air transport
E84,16664,21963,E8445,Other specified air transport accidents injuring occupant of other powered aircraft
E84,16664,21963,E8446,"Other specified air transport accidents injuring occupant of unpowered aircraft, except parachutist"
E84,16664,21963,E8447,Other specified air transport accidents injuring parachutist (military) (other)
E84,16664,21963,E8448,"Other specified air transport accidents injuring ground crew, airline employee"
E84,16664,21963,E8449,Other specified air transport accidents injuring other person
E84,16664,21963,E8450,Accident involving spacecraft injuring occupant of spacecraft
E84,16664,21963,E8458,"Accident involving spacecraft injuring ground crew, airline employee"
E84,16664,21963,E8459,Accident involving spacecraft injuring other person
E84,16664,21963,E846,Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment
E84,16664,21963,E847,Accidents involving cable cars not running on rails
E84,16664,21963,E848,"Accidents involving other vehicles, not elsewhere classifiable"
E84,16664,21963,E848,Cystic fibrosis with other manifestations
E84,16664,21963,E849,"Cystic fibrosis, unspecified"
E84,16664,21963,E8490,Home accidents
E84,16664,21963,E8491,Farm accidents
E84,16664,21963,E8492,Mine and quarry accidents
E84,16664,21963,E8493,Accidents occurring in industrial places and premises
E84,16664,21963,E8494,Accidents occurring in place for recreation and sport
E84,16664,21963,E8495,Street and highway accidents
E84,16664,21963,E8496,Accidents occurring in public building
E84,16664,21963,E8497,Accidents occurring in residential institution
E84,16664,21963,E8498,Accidents occurring in other specified places
E84,16664,21963,E8499,Accidents occurring in unspecified place
